Id,siteName,siteCode,Date,PM2.5,PM10,NO2,NH3,SO2,Ozone
2358,Dwarka-Sector 8,1422,2018-10-04,85.86,367.51,49.73,30.61,11.66,44.34
2359,Dwarka-Sector 8,1422,2018-10-05,129.12,397.97,58.23,33.17,11.15,52.86
2360,Dwarka-Sector 8,1422,2018-10-06,80.22,286.39,41.73,31.28,15.87,32.93
2361,Dwarka-Sector 8,1422,2018-10-07,87.99,313.21,41.57,28.69,14.1,66.66
2362,Dwarka-Sector 8,1422,2018-10-08,121.03,430.65,69.88,30.97,15.28,65.12
2363,Dwarka-Sector 8,1422,2018-10-09,106.88,406.36,66.98,28.01,14.84,61.28
2364,Dwarka-Sector 8,1422,2018-10-10,90.05,315.57,51.64,33.55,12.74,43.78
2365,Dwarka-Sector 8,1422,2018-10-11,70.24,261.62,38.78,25.42,14.88,38.7
2366,Dwarka-Sector 8,1422,2018-10-12,65.27,257.25,44.69,18.01,16.07,45.08
2367,Dwarka-Sector 8,1422,2018-10-13,121.39,325.94,46.85,26.11,17.05,42.62
2368,Dwarka-Sector 8,1422,2018-10-14,93.83,316.84,45.36,23.53,17.44,37.82
2369,Dwarka-Sector 8,1422,2018-10-15,116.82,400.84,56.9,25.62,16.15,31.32
2370,Dwarka-Sector 8,1422,2018-10-16,129.22,486.95,69.84,32.19,14.85,5.25
2371,Dwarka-Sector 8,1422,2018-10-17,135.59,434.63,36.65,32.65,15.53,10.34
2372,Dwarka-Sector 8,1422,2018-10-18,120.83,461.14,48.72,36.39,16.14,26.82
2373,Dwarka-Sector 8,1422,2018-10-19,159.94,436.34,47.12,25.51,13.24,52.58
2374,Dwarka-Sector 8,1422,2018-10-20,206.0,519.13,48.73,28.35,16.35,52.48
2375,Dwarka-Sector 8,1422,2018-10-21,158.42,429.74,46.34,41.03,25.84,50.51
2376,Dwarka-Sector 8,1422,2018-10-22,136.28,374.47,41.88,37.18,23.56,52.59
2377,Dwarka-Sector 8,1422,2018-10-23,124.31,388.43,52.85,33.57,25.51,47.28
2378,Dwarka-Sector 8,1422,2018-10-24,207.95,496.01,69.25,43.27,25.06,46.85
2379,Dwarka-Sector 8,1422,2018-10-25,206.8,509.27,77.84,45.6,30.08,59.05
2380,Dwarka-Sector 8,1422,2018-10-26,181.85,603.13,81.62,53.22,30.83,37.94
2381,Dwarka-Sector 8,1422,2018-10-27,130.08,583.12,60.25,58.71,29.16,30.47
2382,Dwarka-Sector 8,1422,2018-10-28,212.09,439.49,44.43,59.91,23.37,52.35
2383,Dwarka-Sector 8,1422,2018-10-29,219.44,535.44,44.98,55.75,23.63,43.99
2384,Dwarka-Sector 8,1422,2018-10-30,243.26,556.72,52.76,53.86,25.34,39.44
2385,Dwarka-Sector 8,1422,2018-10-31,202.22,428.82,61.38,57.43,25.92,52.33
2386,Dwarka-Sector 8,1422,2018-11-01,200.39,492.86,62.97,58.04,25.02,43.1
2387,Dwarka-Sector 8,1422,2018-11-02,187.33,444.95,58.65,51.26,33.3,40.96
2388,Dwarka-Sector 8,1422,2018-11-03,158.21,354.62,38.06,52.46,26.0,61.63
2389,Dwarka-Sector 8,1422,2018-11-04,103.95,213.85,22.71,34.73,26.02,85.91
2390,Dwarka-Sector 8,1422,2018-11-05,320.24,477.14,32.27,45.86,23.62,31.63
2391,Dwarka-Sector 8,1422,2018-11-06,181.7,348.94,26.43,30.09,23.2,40.53
2392,Dwarka-Sector 8,1422,2018-11-07,236.92,338.1,28.73,26.61,31.58,42.64
2393,Dwarka-Sector 8,1422,2018-11-08,453.22,781.34,45.03,39.84,40.28,24.29
2394,Dwarka-Sector 8,1422,2018-11-09,326.55,563.16,45.47,53.93,26.87,30.16
2395,Dwarka-Sector 8,1422,2018-11-10,279.36,546.48,53.21,59.94,27.95,26.71
2396,Dwarka-Sector 8,1422,2018-11-11,218.74,520.96,54.27,52.94,28.12,35.45
2397,Dwarka-Sector 8,1422,2018-11-12,242.79,567.89,59.75,57.81,29.86,38.58
2398,Dwarka-Sector 8,1422,2018-11-13,220.38,445.12,56.33,62.82,26.39,21.7
2399,Dwarka-Sector 8,1422,2018-11-14,105.54,217.2,36.68,50.88,24.53,23.79
2400,Dwarka-Sector 8,1422,2018-11-15,103.53,203.62,31.23,43.84,19.77,23.18
2401,Dwarka-Sector 8,1422,2018-11-16,152.32,274.38,27.65,34.46,22.08,31.55
2402,Dwarka-Sector 8,1422,2018-11-17,131.62,297.86,31.74,35.18,19.91,32.24
2403,Dwarka-Sector 8,1422,2018-11-18,165.76,370.08,44.63,40.87,21.89,30.39
2404,Dwarka-Sector 8,1422,2018-11-19,159.14,328.62,37.57,41.29,25.52,48.76
2405,Dwarka-Sector 8,1422,2018-11-20,220.38,421.82,43.41,53.46,34.41,37.03
2406,Dwarka-Sector 8,1422,2018-11-21,204.66,408.5,31.58,46.42,17.85,27.15
2407,Dwarka-Sector 8,1422,2018-11-22,148.75,477.83,39.59,32.62,25.53,23.72
2408,Dwarka-Sector 8,1422,2018-11-23,162.8,325.28,31.94,40.6,24.82,33.05
2409,Dwarka-Sector 8,1422,2018-11-24,105.46,253.28,23.7,31.04,22.21,31.68
2410,Dwarka-Sector 8,1422,2018-11-25,119.7,311.81,29.74,32.87,21.9,29.74
2411,Dwarka-Sector 8,1422,2018-11-26,206.55,488.81,36.68,47.09,26.52,28.51
2412,Dwarka-Sector 8,1422,2018-11-27,194.4,528.18,51.11,48.17,22.91,14.75
2413,Dwarka-Sector 8,1422,2018-11-28,157.28,444.52,47.36,46.45,23.41,20.19
2414,Dwarka-Sector 8,1422,2018-11-29,203.3,415.91,37.01,52.23,18.52,23.12
2415,Dwarka-Sector 8,1422,2018-11-30,184.15,365.27,32.63,43.48,20.01,27.15
2416,Dwarka-Sector 8,1422,2018-12-01,152.58,380.39,34.55,38.42,21.12,21.07
2417,Dwarka-Sector 8,1422,2018-12-02,192.07,432.51,44.02,36.31,26.88,26.86
2418,Dwarka-Sector 8,1422,2018-12-03,122.71,423.6,46.16,43.06,21.8,16.03
2419,Dwarka-Sector 8,1422,2018-12-04,202.52,446.44,51.04,49.05,21.5,25.4
2420,Dwarka-Sector 8,1422,2018-12-05,199.73,448.42,43.47,46.95,21.56,22.45
2421,Dwarka-Sector 8,1422,2018-12-06,237.32,509.17,58.42,49.69,21.28,23.05
2422,Dwarka-Sector 8,1422,2018-12-07,219.31,422.07,38.45,48.85,21.16,22.19
2423,Dwarka-Sector 8,1422,2018-12-08,229.64,450.97,41.12,49.17,21.72,23.94
2424,Dwarka-Sector 8,1422,2018-12-09,244.55,424.08,57.14,48.64,23.01,22.56
2425,Dwarka-Sector 8,1422,2018-12-10,260.82,528.89,58.12,53.05,22.89,25.28
2426,Dwarka-Sector 8,1422,2018-12-11,279.07,533.48,59.24,53.15,18.97,17.07
