siteName,siteCode,Date,PM2.5,PM10,NO2,NH3,SO2,Ozone,AQI
Dwarka-Sector 8,1422,2020-01-13,215.79,351.21,61.55,29.2,10.28,23.41,477
Dwarka-Sector 8,1422,2020-01-14,110.41,180.16,41.2,30.09,11.92,21.19,346
Dwarka-Sector 8,1422,2020-01-15,134.93,248.78,61.16,42.65,11.7,27.07,399
Dwarka-Sector 8,1422,2020-01-16,165.54,233.11,57.54,48.77,13.76,8.92,387
Dwarka-Sector 8,1422,2020-01-17,139.26,214.68,46.85,46.15,11.26,11.92,372
Dwarka-Sector 8,1422,2020-01-18,140.36,267.37,62.39,44.99,11.13,6.12,413
Dwarka-Sector 8,1422,2020-01-19,132.5,238.8,37.1,43.29,11.4,29.67,391
Dwarka-Sector 8,1422,2020-01-20,154.58,364.31,45.13,41.87,16.97,20.32,487
Dwarka-Sector 8,1422,2020-01-21,235.44,455.74,70.83,49.44,13.55,18.26,558
Dwarka-Sector 8,1422,2020-01-22,199.83,346.22,51.99,49.34,16.26,11.94,474
Dwarka-Sector 8,1422,2020-01-23,84.82,213.75,48.04,37.28,11.04,30.53,372
Dwarka-Sector 8,1422,2020-01-24,88.02,260.66,56.67,35.28,16.45,32.91,408
Dwarka-Sector 8,1422,2020-01-25,165.24,318.42,70.86,42.72,20.12,13.59,452
Dwarka-Sector 8,1422,2020-01-26,201.25,332.91,50.52,23.056,22.72,15.406,463
Dwarka-Sector 8,1422,2020-01-27,198.59,386.74,93.89,52.28,11.6,24.66,505
Dwarka-Sector 8,1422,2020-01-28,116.05,165.59,55.25,44.47,15.98,25.19,335
Dwarka-Sector 8,1422,2020-01-29,78.57,221.35,49.89,33.48,14.23,27.66,377
Dwarka-Sector 8,1422,2020-01-30,98.84,297.55,61.36,45.31,17.14,26.08,436
Dwarka-Sector 8,1422,2020-01-31,102.66,301.31,60.76,29.13,6.31,29.46,439
Dwarka-Sector 8,1422,2020-02-01,122.03,332.2,55.34,30.88,17.35,30.4,463
Dwarka-Sector 8,1422,2020-02-02,138.45,302.62,56.52,35.19,18.86,26.35,440
Dwarka-Sector 8,1422,2020-02-03,159.21,354.05,69.74,29.36,19.73,28.68,480
Dwarka-Sector 8,1422,2020-02-04,190.34,482.5,96.52,33.4,20.78,33.15,578
Dwarka-Sector 8,1422,2020-02-05,170.36,360.47,63.0,40.72,19.95,34.29,484
Dwarka-Sector 8,1422,2020-02-06,144.2,345.56,62.35,33.42,22.32,28.77,473
Dwarka-Sector 8,1422,2020-02-07,166.88,369.79,74.52,35.08,20.09,34.84,492
Dwarka-Sector 8,1422,2020-02-08,181.57,359.46,58.21,37.42,19.48,35.58,484
Dwarka-Sector 8,1422,2020-02-09,179.53,418.49,67.29,33.74,20.32,36.46,529
Dwarka-Sector 8,1422,2020-02-10,234.19,436.62,81.09,36.3,20.73,30.14,543
Dwarka-Sector 8,1422,2020-02-11,242.73,524.14,87.92,45.6,21.05,30.8,610
Dwarka-Sector 8,1422,2020-02-12,206.46,406.24,68.43,43.57,23.76,34.75,520
Dwarka-Sector 8,1422,2020-02-13,137.92,294.07,48.52,36.72,29.98,36.77,433
Dwarka-Sector 8,1422,2020-02-14,99.78,233.18,51.17,35.27,18.96,31.74,387
Dwarka-Sector 8,1422,2020-02-15,117.61,297.32,63.93,34.4,28.68,34.02,436
Dwarka-Sector 8,1422,2020-02-16,156.68,332.3,75.45,34.54,33.17,43.83,463
Dwarka-Sector 8,1422,2020-02-17,171.47,392.1,79.02,38.38,25.34,35.82,509
Dwarka-Sector 8,1422,2020-02-18,156.12,376.81,72.82,32.82,35.88,39.31,497
Dwarka-Sector 8,1422,2020-02-19,119.51,352.08,74.66,41.28,27.95,34.6,478
Dwarka-Sector 8,1422,2020-02-20,98.75,283.06,49.13,48.59,14.24,71.31,425
